match_id,team,opponent,venue,city,toss_winner,toss_decision,innings,player_name,role,runs,balls_faced,strike_rate,fours,sixes,wickets,overs_bowled,economy,match_result,player_of_match
1351,LSG,RR,Kotla,Chennai,SRH,Bowl,1,Player_277,All-rounder,14,20,70.0,0,2,4,2.5,4.33,Loss,No
1352,MI,KKR,Eden Gardens,Bangalore,DC,Bowl,2,Player_298,All-rounder,15,18,83.33333333333334,1,2,2,3.5,5.63,Loss,No
1353,RR,PBKS,Chepauk,Kolkata,KKR,Bowl,2,Player_213,All-rounder,12,9,133.33333333333331,3,1,3,3.4,7.29,Win,Yes
1354,RCB,MI,Eden Gardens,Chennai,CSK,Bowl,2,Player_205,Bowler,107,72,148.61111111111111,2,5,2,2.9,6.84,Loss,Yes
1355,GT,SRH,Eden Gardens,Bangalore,CSK,Bowl,1,Player_99,Bowler,55,50,110.00000000000001,9,5,0,3.3,9.51,Loss,Yes
1356,RR,GT,Chepauk,Chennai,LSG,Bowl,1,Player_79,Batsman,18,21,85.71428571428571,4,1,1,1.2,5.39,Loss,No
1357,SRH,DC,Wankhede,Delhi,KKR,Bowl,1,Player_84,Batsman,44,45,,5,3,2,1.0,9.13,Win,No
1358,RR,RCB,Eden Gardens,Delhi,RR,Bat,2,Player_61,All-rounder,51,33,154.54545454545453,8,5,2,1.2,6.67,Loss,Yes
1359,LSG,DC,Chepauk,Kolkata,GT,Bowl,1,Player_42,Batsman,17,25,68.0,4,2,2,3.6,9.32,Loss,Yes
1360,LSG,CSK,Eden Gardens,Bangalore,LSG,Bat,2,Player_139,Bowler,73,58,125.86206896551724,0,0,0,3.1,7.95,Loss,No
1361,RCB,MI,Chinnaswamy,Delhi,RR,Bat,1,Player_42,Bowler,29,43,67.44186046511628,7,4,4,3.1,8.33,Loss,Yes
1362,GT,RR,Eden Gardens,Mumbai,GT,Bowl,1,Player_265,Batsman,26,29,89.65517241379311,6,4,4,2.5,9.14,Loss,Yes
1363,RR,DC,Wankhede,Delhi,LSG,Bowl,2,Player_285,All-rounder,44,64,68.75,9,4,0,3.4,7.45,Win,Yes
1364,RR,KKR,Chinnaswamy,Delhi,LSG,Bat,1,Player_118,All-rounder,36,36,100.0,6,2,1,1.0,8.03,Loss,Yes
1365,RR,KKR,Chepauk,Kolkata,CSK,Bat,1,Player_184,Bowler,108,84,,6,2,3,3.5,4.41,Loss,No
1366,RCB,SRH,Kotla,Bangalore,CSK,Bat,2,Player_319,Batsman,12,10,120.0,3,2,2,4.0,10.14,Loss,Yes
1367,DC,KKR,Eden Gardens,Delhi,PBKS,Bowl,1,Player_31,Bowler,11,8,137.5,0,1,3,2.4,4.38,Win,Yes
1368,GT,RCB,Kotla,Bangalore,RR,Bowl,1,Player_192,Bowler,44,55,80.0,7,5,3,0.9,6.52,Win,Yes
1369,CSK,RCB,Chepauk,Kolkata,SRH,Bowl,2,Player_16,All-rounder,50,44,113.63636363636364,1,0,2,2.4,5.22,Win,No
1370,SRH,KKR,Wankhede,Delhi,KKR,Bowl,1,Player_184,All-rounder,10,9,111.11111111111111,2,1,1,1.9,9.02,Win,No
1371,LSG,CSK,Kotla,Bangalore,RR,Bowl,1,Player_214,Bowler,11,18,61.111111111111114,0,1,0,2.0,7.29,Loss,Yes
1372,SRH,RR,Chepauk,Kolkata,KKR,Bat,2,Player_324,Batsman,95,85,111.76470588235294,0,0,3,1.5,7.71,Win,No
1373,RR,LSG,Wankhede,Bangalore,CSK,Bat,2,Player_202,All-rounder,24,22,109.09090909090908,3,2,1,1.4,8.69,Loss,No
1374,RR,CSK,Eden Gardens,Kolkata,MI,Bat,2,Player_107,Bowler,36,46,78.26086956521739,0,3,4,2.7,5.36,Loss,No
1375,MI,KKR,Chepauk,Bangalore,CSK,Bat,2,Player_25,Bowler,68,86,79.06976744186046,5,0,1,2.3,4.83,Loss,Yes
1376,RCB,PBKS,Chinnaswamy,Mumbai,SRH,Bat,2,Player_143,Batsman,54,60,90.0,5,1,2,3.1,5.84,Loss,Yes
1377,MI,PBKS,Eden Gardens,Delhi,CSK,Bat,1,Player_234,All-rounder,61,41,148.78048780487805,1,0,3,2.8,4.9,Loss,No
1378,KKR,SRH,Kotla,Mumbai,LSG,Bat,2,Player_277,Bowler,21,14,150.0,5,0,1,0.6,5.85,Win,Yes
1379,KKR,RR,Wankhede,Delhi,PBKS,Bat,1,Player_38,All-rounder,98,67,146.26865671641792,2,4,4,2.1,3.87,Loss,No
1380,LSG,DC,Wankhede,Kolkata,DC,Bowl,2,Player_311,Bowler,4,6,66.66666666666666,1,0,4,1.8,7.69,Win,Yes
1381,PBKS,LSG,Kotla,Kolkata,SRH,Bat,1,Player_203,All-rounder,56,77,72.72727272727273,7,1,2,3.9,4.59,Loss,Yes
1382,SRH,GT,Eden Gardens,Delhi,RCB,Bowl,2,Player_107,Bowler,25,37,67.56756756756756,6,0,1,3.1,6.0,Loss,No
1383,KKR,DC,Eden Gardens,Mumbai,CSK,Bat,2,Player_247,Bowler,55,76,72.36842105263158,7,1,4,3.5,7.7,Loss,No
1384,SRH,DC,Chepauk,Delhi,CSK,Bat,2,Player_327,Batsman,55,69,79.71014492753623,4,5,0,1.4,10.94,Win,No
1385,GT,RCB,Wankhede,Delhi,CSK,Bowl,2,Player_45,Bowler,15,25,60.0,1,2,1,2.7,6.9,Loss,Yes
1386,RR,RCB,Chepauk,Chennai,MI,Bowl,1,Player_348,Batsman,24,18,133.33333333333331,3,2,3,2.7,6.25,Win,Yes
1387,KKR,MI,Kotla,Mumbai,RR,Bat,1,Player_237,All-rounder,23,23,100.0,5,2,3,3.4,9.33,Loss,Yes
1388,KKR,SRH,Wankhede,Delhi,RCB,Bat,1,Player_160,All-rounder,103,74,139.1891891891892,4,1,1,3.1,7.34,Loss,Yes
1389,KKR,SRH,Eden Gardens,Bangalore,RR,Bowl,1,Player_114,All-rounder,44,31,,8,5,4,3.1,8.35,Loss,No
1390,PBKS,MI,Chepauk,Chennai,LSG,Bat,1,Player_48,Batsman,35,36,97.22222222222221,5,5,4,3.2,,Loss,No
1391,MI,LSG,Eden Gardens,Delhi,GT,Bowl,1,Player_264,Bowler,17,25,68.0,4,2,0,0.8,10.73,Loss,Yes
1392,KKR,LSG,Chepauk,Chennai,PBKS,Bat,2,Player_327,Bowler,124,86,144.1860465116279,1,0,2,0.9,8.2,Win,No
1393,SRH,DC,Kotla,Kolkata,DC,Bowl,1,Player_15,Batsman,31,22,,5,1,1,2.7,5.34,Win,No
1394,CSK,PBKS,Wankhede,Bangalore,MI,Bowl,1,Player_337,Bowler,33,26,,1,2,2,3.1,8.61,Loss,Yes
1395,GT,MI,Wankhede,Bangalore,PBKS,Bat,2,Player_295,Bowler,74,89,83.14606741573034,8,1,3,2.3,,Loss,No
1396,PBKS,KKR,Kotla,Delhi,KKR,Bat,2,Player_260,Bowler,49,36,136.11111111111111,4,1,1,3.8,8.78,Win,Yes
1397,GT,DC,Chepauk,Kolkata,DC,Bat,1,Player_135,Bowler,39,35,111.42857142857143,4,2,4,2.5,6.48,Loss,Yes
1398,CSK,MI,Kotla,Mumbai,SRH,Bowl,2,Player_245,Bowler,27,27,,6,2,3,2.1,,Loss,Yes
1399,PBKS,RR,Chinnaswamy,Chennai,SRH,Bowl,1,Player_196,All-rounder,105,71,,6,1,3,3.2,9.31,Win,Yes
1400,SRH,CSK,Kotla,Chennai,MI,Bowl,1,Player_303,All-rounder,71,79,89.87341772151899,8,3,3,3.0,9.77,Loss,Yes
1401,PBKS,SRH,Chepauk,Delhi,CSK,Bowl,1,Player_46,All-rounder,37,26,142.30769230769232,5,2,2,1.8,6.56,Loss,Yes
1402,RR,KKR,Eden Gardens,Kolkata,CSK,Bat,2,Player_209,All-rounder,52,39,133.33333333333331,0,4,2,0.6,5.09,Loss,No
1403,MI,GT,Chepauk,Kolkata,PBKS,Bat,1,Player_304,Bowler,58,64,90.625,1,4,0,2.1,9.89,Loss,Yes
1404,KKR,DC,Chepauk,Mumbai,LSG,Bowl,2,Player_49,Bowler,16,23,69.56521739130434,4,2,3,2.9,8.42,Loss,No
1405,DC,GT,Wankhede,Delhi,CSK,Bat,1,Player_137,Batsman,55,66,83.33333333333334,6,2,1,2.5,,Win,No
1406,DC,PBKS,Chepauk,Chennai,CSK,Bowl,2,Player_196,Batsman,5,6,83.33333333333334,1,0,2,3.8,5.0,Win,Yes
1407,SRH,RCB,Wankhede,Bangalore,RR,Bat,1,Player_295,All-rounder,42,54,77.77777777777779,7,4,2,1.9,9.38,Loss,Yes
1408,RCB,RR,Kotla,Delhi,PBKS,Bat,1,Player_322,Batsman,41,60,68.33333333333333,9,2,3,3.1,7.93,Loss,Yes
1409,RCB,MI,Wankhede,Bangalore,SRH,Bat,2,Player_83,Bowler,6,5,120.0,1,1,0,1.9,10.14,Win,No
1410,LSG,PBKS,Kotla,Bangalore,PBKS,Bat,1,Player_304,Bowler,77,59,130.5084745762712,1,4,0,3.8,7.84,Loss,Yes
1411,LSG,GT,Eden Gardens,Chennai,SRH,Bat,2,Player_275,Batsman,79,87,90.80459770114942,8,2,3,1.1,4.15,Loss,No
1412,RCB,GT,Kotla,Delhi,RCB,Bowl,1,Player_214,Bowler,56,74,75.67567567567568,5,3,0,4.0,8.83,Win,Yes
1413,LSG,GT,Eden Gardens,Kolkata,SRH,Bowl,1,Player_5,Batsman,46,46,100.0,8,4,1,2.1,5.06,Loss,Yes
1414,RR,GT,Eden Gardens,Delhi,MI,Bowl,2,Player_116,All-rounder,26,37,70.27027027027027,3,3,0,0.5,7.52,Win,Yes
1415,DC,LSG,Chinnaswamy,Chennai,RR,Bat,2,Player_108,All-rounder,78,67,116.4179104477612,9,3,4,1.0,6.48,Loss,Yes
1416,MI,SRH,Chinnaswamy,Mumbai,LSG,Bowl,2,Player_132,Bowler,126,84,150.0,7,0,0,2.2,8.87,Loss,No
1417,GT,RCB,Chepauk,Bangalore,PBKS,Bowl,2,Player_321,All-rounder,12,14,85.71428571428571,3,1,4,0.5,5.81,Loss,Yes
1418,GT,LSG,Chepauk,Chennai,MI,Bat,1,Player_43,Batsman,23,16,143.75,5,1,4,1.3,4.86,Win,No
1419,GT,LSG,Wankhede,Delhi,GT,Bat,2,Player_112,Bowler,77,62,124.19354838709677,5,0,2,1.4,9.46,Loss,Yes
1420,RR,KKR,Wankhede,Bangalore,CSK,Bowl,1,Player_284,Bowler,37,35,105.71428571428572,2,0,4,3.5,7.03,Win,Yes
1421,MI,KKR,Chepauk,Mumbai,RCB,Bat,1,Player_271,Batsman,48,34,141.1764705882353,9,1,3,2.1,6.67,Win,Yes
1422,PBKS,DC,Wankhede,Chennai,DC,Bat,2,Player_227,Bowler,5,7,71.42857142857143,1,0,4,1.8,5.02,Loss,No
1423,CSK,SRH,Chinnaswamy,Mumbai,DC,Bat,2,Player_204,Bowler,25,32,78.125,6,4,4,1.6,6.16,Loss,No
1424,LSG,SRH,Chinnaswamy,Delhi,KKR,Bowl,1,Player_104,Batsman,41,48,85.41666666666666,0,3,4,0.9,6.75,Loss,No
1425,KKR,LSG,Chepauk,Bangalore,RCB,Bowl,2,Player_172,Batsman,39,54,72.22222222222221,4,5,0,1.0,6.94,Loss,Yes
1426,PBKS,LSG,Chepauk,Mumbai,SRH,Bat,1,Player_160,All-rounder,63,82,76.82926829268293,1,3,4,2.5,7.75,Win,No
1427,RR,MI,Eden Gardens,Chennai,CSK,Bat,2,Player_188,Bowler,41,29,141.3793103448276,2,4,3,1.7,6.1,Loss,No
1428,GT,PBKS,Chinnaswamy,Bangalore,PBKS,Bowl,2,Player_290,Bowler,114,76,150.0,5,4,3,2.1,4.65,Loss,No
1429,CSK,LSG,Kotla,Delhi,MI,Bat,1,Player_258,All-rounder,130,89,146.06741573033707,2,2,2,1.5,9.86,Win,Yes
1430,SRH,CSK,Chinnaswamy,Mumbai,GT,Bowl,2,Player_77,Batsman,101,72,140.27777777777777,5,2,0,1.3,7.22,Loss,Yes
1431,RCB,KKR,Chepauk,Bangalore,RCB,Bowl,2,Player_102,Batsman,13,9,144.44444444444443,1,2,0,3.6,8.92,Win,No
1432,RR,SRH,Eden Gardens,Chennai,MI,Bat,2,Player_243,Bowler,40,47,85.1063829787234,2,4,3,3.6,8.77,Loss,Yes
1433,GT,LSG,Chepauk,Bangalore,KKR,Bat,1,Player_343,All-rounder,39,30,130.0,9,1,0,2.9,5.38,Loss,Yes
1434,PBKS,RCB,Kotla,Mumbai,KKR,Bowl,1,Player_100,Bowler,15,14,107.14285714285714,3,1,0,2.9,9.31,Loss,Yes
1435,CSK,RCB,Wankhede,Mumbai,PBKS,Bowl,2,Player_29,Batsman,3,5,60.0,0,0,1,3.0,8.98,Loss,No
1436,PBKS,RCB,Eden Gardens,Mumbai,RCB,Bat,1,Player_291,Batsman,49,47,104.25531914893618,9,0,3,2.0,5.67,Win,Yes
1437,SRH,RCB,Chinnaswamy,Chennai,MI,Bat,2,Player_193,Batsman,19,12,158.33333333333331,4,0,2,3.5,,Loss,Yes
1438,SRH,KKR,Eden Gardens,Mumbai,DC,Bat,1,Player_270,All-rounder,20,14,142.85714285714286,5,1,3,2.8,5.1,Loss,No
1439,KKR,RCB,Chinnaswamy,Chennai,LSG,Bat,2,Player_63,Batsman,33,23,143.47826086956522,1,1,0,1.9,6.77,Win,Yes
1440,CSK,LSG,Chepauk,Delhi,RR,Bat,1,Player_268,All-rounder,117,84,139.28571428571428,0,5,0,1.9,10.0,Win,Yes
1441,RR,MI,Kotla,Kolkata,LSG,Bat,2,Player_325,All-rounder,84,79,106.32911392405062,3,5,3,2.4,8.01,Win,No
1442,KKR,PBKS,Chepauk,Chennai,SRH,Bat,1,Player_61,Batsman,85,84,101.19047619047619,9,0,1,3.4,8.77,Loss,No
1443,KKR,SRH,Chinnaswamy,Kolkata,DC,Bowl,1,Player_110,Batsman,19,19,100.0,1,1,0,1.6,6.65,Loss,Yes
1444,RR,RCB,Kotla,Delhi,RR,Bowl,1,Player_132,Bowler,81,65,124.61538461538461,5,2,4,2.6,9.64,Loss,No
1445,RCB,MI,Eden Gardens,Mumbai,SRH,Bat,1,Player_89,Batsman,95,66,143.93939393939394,7,0,4,1.5,3.9,Win,Yes
1446,CSK,MI,Chepauk,Mumbai,DC,Bowl,2,Player_111,Batsman,44,71,61.97183098591549,4,1,2,2.0,9.31,Loss,Yes
1447,GT,KKR,Chinnaswamy,Chennai,KKR,Bowl,2,Player_175,All-rounder,14,11,127.27272727272727,3,0,3,1.9,8.56,Loss,No
1448,KKR,DC,Eden Gardens,Mumbai,MI,Bat,1,Player_250,Batsman,124,80,155.0,8,2,3,0.5,4.38,Win,Yes
1449,PBKS,SRH,Chinnaswamy,Chennai,SRH,Bowl,2,Player_277,All-rounder,80,64,125.0,2,0,4,2.4,4.08,Loss,Yes
1450,SRH,LSG,Eden Gardens,Chennai,SRH,Bat,2,Player_265,All-rounder,38,35,108.57142857142857,6,1,2,1.7,6.02,Win,No
1451,RCB,LSG,Kotla,Kolkata,RR,Bat,2,Player_101,All-rounder,20,16,125.0,5,3,2,2.1,7.8,Win,Yes
1452,SRH,RCB,Chinnaswamy,Delhi,RR,Bat,1,Player_191,Bowler,80,59,135.59322033898303,9,3,2,2.7,9.89,Loss,Yes
1453,RR,LSG,Kotla,Bangalore,CSK,Bowl,2,Player_253,Batsman,10,9,111.11111111111111,2,0,1,3.5,7.36,Loss,No
1454,LSG,CSK,Chepauk,Chennai,CSK,Bat,2,Player_316,Batsman,33,36,91.66666666666666,1,3,1,2.0,6.78,Win,No
1455,RCB,MI,Chepauk,Delhi,KKR,Bat,1,Player_347,Batsman,45,43,104.65116279069768,2,4,2,2.8,10.27,Loss,No
1456,GT,DC,Kotla,Chennai,SRH,Bat,2,Player_299,Bowler,44,45,97.77777777777777,3,1,2,2.7,8.15,Loss,Yes
1457,GT,RR,Chepauk,Kolkata,LSG,Bowl,1,Player_195,Batsman,54,39,138.46153846153845,6,3,2,2.7,7.56,Loss,Yes
1458,GT,CSK,Chepauk,Delhi,DC,Bat,1,Player_317,Bowler,23,37,62.16216216216216,5,3,2,3.6,8.08,Win,No
1459,DC,RCB,Wankhede,Kolkata,GT,Bowl,1,Player_81,Batsman,24,25,96.0,6,4,1,2.7,8.18,Loss,Yes
1460,RCB,GT,Chinnaswamy,Kolkata,GT,Bat,2,Player_63,Bowler,22,30,73.33333333333333,5,0,3,2.1,7.04,Loss,No
1461,RCB,CSK,Kotla,Delhi,SRH,Bowl,1,Player_129,Bowler,33,47,70.2127659574468,1,1,0,3.4,10.37,Win,Yes
1462,KKR,MI,Eden Gardens,Delhi,CSK,Bowl,2,Player_63,Batsman,25,37,67.56756756756756,0,1,0,3.5,7.19,Win,No
1463,SRH,DC,Eden Gardens,Delhi,RR,Bowl,1,Player_184,Bowler,46,76,60.526315789473685,7,4,0,3.8,6.44,Win,No
1464,RCB,RR,Chinnaswamy,Delhi,RCB,Bowl,2,Player_53,Bowler,83,82,101.21951219512195,2,4,3,1.5,4.71,Loss,Yes
1465,LSG,GT,Chepauk,Chennai,MI,Bat,2,Player_156,Bowler,43,62,69.35483870967742,1,1,0,0.8,7.68,Loss,Yes
1466,DC,SRH,Wankhede,Kolkata,CSK,Bowl,1,Player_118,Bowler,20,23,86.95652173913044,0,3,0,3.3,6.99,Win,No
1467,RCB,LSG,Chepauk,Bangalore,RR,Bowl,1,Player_295,Bowler,82,67,122.38805970149254,3,1,2,2.5,9.0,Win,Yes
1468,RR,CSK,Eden Gardens,Delhi,SRH,Bowl,2,Player_102,Batsman,36,27,133.33333333333331,5,0,4,2.6,6.63,Loss,No
1469,PBKS,RR,Wankhede,Bangalore,RCB,Bat,1,Player_198,Batsman,23,34,67.64705882352942,2,3,2,0.9,6.04,Loss,No
1470,RCB,SRH,Chepauk,Bangalore,SRH,Bowl,2,Player_18,All-rounder,43,46,93.47826086956522,3,4,3,0.6,9.57,Loss,Yes
1471,LSG,DC,Wankhede,Delhi,RR,Bowl,2,Player_278,Bowler,42,45,93.33333333333333,2,2,0,1.6,5.24,Loss,Yes
1472,RR,RCB,Eden Gardens,Kolkata,RCB,Bat,2,Player_64,Bowler,99,67,147.76119402985074,8,4,4,1.8,6.16,Loss,No
1473,CSK,PBKS,Chepauk,Chennai,SRH,Bat,1,Player_72,Batsman,133,89,149.43820224719101,5,0,0,1.6,6.43,Win,No
1474,RR,SRH,Wankhede,Bangalore,CSK,Bowl,2,Player_314,Batsman,130,87,149.42528735632183,2,1,4,2.7,,Win,No
1475,DC,KKR,Eden Gardens,Kolkata,SRH,Bowl,1,Player_348,All-rounder,25,37,67.56756756756756,1,4,0,1.9,7.68,Win,Yes
1476,CSK,RR,Eden Gardens,Kolkata,KKR,Bowl,2,Player_68,Batsman,53,41,129.26829268292684,0,0,3,3.8,9.73,Win,No
1477,SRH,RR,Kotla,Mumbai,RR,Bat,2,Player_193,Batsman,14,15,93.33333333333333,3,2,1,3.0,9.98,Loss,No
1478,RR,RCB,Kotla,Kolkata,KKR,Bat,1,Player_76,Batsman,22,21,104.76190476190477,4,3,4,1.4,7.55,Loss,Yes
1479,PBKS,KKR,Chepauk,Chennai,RCB,Bowl,2,Player_21,All-rounder,61,45,135.55555555555557,3,0,3,2.8,9.93,Loss,No
1480,KKR,SRH,Eden Gardens,Delhi,DC,Bat,2,Player_46,All-rounder,6,8,75.0,1,1,1,2.0,10.34,Loss,Yes
1481,RCB,SRH,Eden Gardens,Bangalore,DC,Bowl,1,Player_250,Batsman,49,53,92.45283018867924,2,2,0,1.6,9.95,Loss,Yes
1482,CSK,PBKS,Eden Gardens,Delhi,SRH,Bowl,1,Player_173,All-rounder,97,80,121.24999999999999,0,5,3,2.2,6.53,Win,Yes
1483,MI,DC,Chinnaswamy,Delhi,RR,Bat,2,Player_186,Batsman,50,58,86.20689655172413,4,0,2,1.7,8.11,Win,No
1484,RR,PBKS,Kotla,Delhi,DC,Bat,1,Player_111,Bowler,42,27,155.55555555555557,0,4,1,2.9,8.72,Win,No
1485,KKR,CSK,Kotla,Bangalore,RCB,Bowl,2,Player_230,Bowler,47,31,151.61290322580646,0,2,4,3.9,6.06,Loss,No
1486,CSK,GT,Chinnaswamy,Kolkata,PBKS,Bat,1,Player_144,All-rounder,83,65,127.69230769230768,5,2,3,2.7,9.31,Loss,No
1487,CSK,MI,Chinnaswamy,Mumbai,RR,Bowl,2,Player_27,Batsman,32,40,80.0,4,5,1,3.0,10.26,Win,Yes
1488,CSK,DC,Chepauk,Bangalore,MI,Bat,2,Player_93,Batsman,19,26,73.07692307692307,2,1,4,2.3,6.92,Win,No
1489,KKR,RCB,Chepauk,Bangalore,RR,Bowl,1,Player_162,All-rounder,85,78,108.97435897435896,5,2,4,3.6,6.65,Win,Yes
1490,RCB,LSG,Chinnaswamy,Mumbai,RCB,Bowl,2,Player_88,Batsman,72,62,116.12903225806453,4,0,2,1.6,7.02,Win,Yes
1491,PBKS,KKR,Wankhede,Kolkata,SRH,Bat,1,Player_290,Bowler,67,47,142.5531914893617,7,1,1,2.3,6.7,Win,No
1492,PBKS,DC,Wankhede,Bangalore,CSK,Bat,2,Player_16,All-rounder,42,35,120.0,3,0,3,2.7,6.87,Loss,Yes
1493,RCB,SRH,Wankhede,Mumbai,PBKS,Bowl,2,Player_250,All-rounder,7,7,100.0,1,1,1,1.9,9.87,Win,Yes
1494,LSG,GT,Chinnaswamy,Chennai,RR,Bowl,2,Player_32,Bowler,9,8,112.5,1,1,0,1.8,8.38,Loss,No
1495,GT,LSG,Kotla,Chennai,MI,Bat,2,Player_224,All-rounder,14,15,93.33333333333333,2,2,2,1.5,4.93,Loss,Yes
1496,DC,PBKS,Kotla,Kolkata,GT,Bowl,2,Player_312,Batsman,47,38,123.6842105263158,5,1,3,1.3,8.37,Win,No
1497,CSK,KKR,Chinnaswamy,Mumbai,CSK,Bat,1,Player_67,Bowler,15,10,150.0,1,2,3,3.9,8.42,Loss,No
1498,KKR,GT,Wankhede,Mumbai,KKR,Bat,1,Player_19,Batsman,75,60,125.0,8,4,2,3.8,10.11,Win,Yes
1499,SRH,DC,Kotla,Mumbai,KKR,Bat,1,Player_15,Batsman,39,62,62.903225806451616,3,1,1,3.3,,Loss,No
1500,DC,KKR,Kotla,Delhi,PBKS,Bat,1,Player_162,Bowler,120,81,148.14814814814815,9,2,0,3.5,6.75,Loss,No
1501,GT,RR,Chepauk,Mumbai,LSG,Bowl,2,Player_227,Bowler,26,29,89.65517241379311,1,4,0,2.0,,Loss,Yes
1502,LSG,PBKS,Kotla,Bangalore,PBKS,Bat,2,Player_313,All-rounder,68,87,78.16091954022988,6,0,2,1.8,6.38,Loss,No
1503,DC,SRH,Chepauk,Delhi,GT,Bat,2,Player_265,Batsman,83,61,136.0655737704918,9,3,4,3.7,8.84,Loss,No
1504,MI,GT,Kotla,Chennai,SRH,Bowl,2,Player_65,All-rounder,22,31,70.96774193548387,1,3,3,0.7,5.68,Loss,No
1505,LSG,MI,Eden Gardens,Kolkata,RR,Bowl,1,Player_161,Bowler,60,52,115.38461538461537,1,4,3,0.9,7.67,Loss,Yes
1506,CSK,SRH,Chepauk,Chennai,RR,Bowl,2,Player_81,Bowler,13,10,130.0,0,2,0,2.9,9.47,Loss,Yes
1507,DC,RCB,Kotla,Kolkata,RR,Bowl,2,Player_226,Batsman,46,74,62.16216216216216,6,0,0,3.6,6.08,Loss,No
1508,MI,PBKS,Chepauk,Mumbai,RCB,Bat,1,Player_95,Bowler,35,49,71.42857142857143,0,4,4,1.6,7.9,Loss,Yes
1509,RCB,MI,Wankhede,Bangalore,MI,Bowl,1,Player_75,All-rounder,55,59,93.22033898305084,4,4,2,2.5,9.27,Win,Yes
1510,SRH,GT,Eden Gardens,Chennai,MI,Bowl,2,Player_11,All-rounder,13,18,72.22222222222221,0,2,4,3.7,6.24,Loss,No
1511,CSK,MI,Wankhede,Mumbai,PBKS,Bat,2,Player_299,Bowler,88,56,157.14285714285714,0,4,3,2.6,6.95,Win,No
1512,GT,KKR,Chinnaswamy,Bangalore,KKR,Bat,1,Player_9,Bowler,69,56,123.21428571428572,6,5,2,3.1,6.46,Win,No
1513,RR,PBKS,Eden Gardens,Delhi,DC,Bowl,2,Player_6,Batsman,50,60,83.33333333333334,0,5,4,1.9,6.49,Win,No
1514,GT,DC,Chepauk,Chennai,DC,Bowl,1,Player_182,Batsman,83,82,101.21951219512195,6,3,1,0.8,9.33,Win,No
1515,RCB,CSK,Eden Gardens,Delhi,KKR,Bowl,2,Player_16,All-rounder,51,76,67.10526315789474,6,3,1,1.6,9.93,Loss,No
1516,PBKS,LSG,Eden Gardens,Mumbai,MI,Bowl,2,Player_231,Bowler,52,75,69.33333333333334,7,0,4,0.6,5.29,Loss,No
1517,MI,RR,Chepauk,Kolkata,KKR,Bat,2,Player_246,Batsman,41,47,87.2340425531915,0,4,3,0.9,,Loss,No
1518,GT,PBKS,Chinnaswamy,Bangalore,CSK,Bat,1,Player_232,Bowler,127,80,158.75,4,3,3,3.1,,Loss,Yes
1519,SRH,PBKS,Kotla,Kolkata,KKR,Bat,1,Player_182,Batsman,52,38,,0,4,4,3.0,6.66,Loss,No
1520,DC,KKR,Eden Gardens,Chennai,RCB,Bowl,1,Player_63,All-rounder,92,62,148.38709677419354,6,0,4,1.1,4.57,Loss,No
1521,RCB,CSK,Eden Gardens,Mumbai,SRH,Bat,2,Player_303,All-rounder,33,22,150.0,3,2,0,3.7,7.54,Win,No
1522,LSG,RCB,Chepauk,Chennai,RR,Bat,1,Player_185,Bowler,75,84,89.28571428571429,3,5,0,1.9,,Loss,No
1523,CSK,LSG,Eden Gardens,Chennai,LSG,Bowl,1,Player_342,Batsman,39,30,130.0,1,2,3,1.6,6.59,Loss,Yes
1524,KKR,RR,Chinnaswamy,Delhi,LSG,Bowl,1,Player_307,All-rounder,49,39,125.64102564102564,3,4,1,1.6,5.24,Win,No
1525,PBKS,DC,Wankhede,Chennai,GT,Bat,1,Player_247,Bowler,117,85,137.64705882352942,8,2,2,1.1,10.16,Win,No
1526,SRH,KKR,Kotla,Bangalore,MI,Bowl,1,Player_174,Bowler,5,5,100.0,1,0,0,2.7,5.05,Win,No
1527,SRH,PBKS,Eden Gardens,Chennai,SRH,Bowl,2,Player_154,All-rounder,23,27,85.18518518518519,5,0,2,0.5,7.64,Win,No
1528,SRH,MI,Chinnaswamy,Bangalore,SRH,Bat,1,Player_33,Batsman,36,28,128.57142857142858,6,1,0,3.3,5.13,Win,Yes
1529,SRH,DC,Chinnaswamy,Chennai,SRH,Bowl,1,Player_127,Bowler,61,54,112.96296296296295,5,3,2,3.3,6.44,Loss,Yes
1530,GT,SRH,Chinnaswamy,Bangalore,CSK,Bat,1,Player_157,Bowler,44,39,112.82051282051282,6,2,0,1.8,9.3,Loss,Yes
1531,RR,DC,Chinnaswamy,Delhi,RR,Bat,2,Player_27,Batsman,27,26,103.84615384615385,6,1,0,1.0,8.34,Win,No
1532,MI,RR,Chinnaswamy,Kolkata,LSG,Bowl,1,Player_224,Bowler,70,67,104.4776119402985,1,0,0,0.9,5.17,Loss,Yes
1533,KKR,SRH,Wankhede,Chennai,LSG,Bowl,1,Player_8,Bowler,10,7,142.85714285714286,2,1,4,2.7,9.61,Loss,No
1534,PBKS,SRH,Chepauk,Bangalore,GT,Bowl,2,Player_146,Batsman,66,44,150.0,2,5,4,3.9,8.75,Loss,No
1535,DC,KKR,Chepauk,Bangalore,RR,Bat,1,Player_15,Bowler,23,15,153.33333333333334,5,0,1,2.3,10.07,Win,No
1536,RCB,RR,Eden Gardens,Bangalore,RR,Bowl,1,Player_281,Bowler,29,39,74.35897435897436,1,0,3,1.5,6.68,Loss,Yes
